,Position,Track Name,Artist,Streams,URL,id,date,country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
108,4,If I Can't Have You,Shawn Mendes,51866,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,6LsAAHotRLMOHfCsSfYCsz,2019-05-15,-sg-,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911,audio_features,spotify:track:6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/tracks/6LsAAHotRLMOHfCsSfYCsz,https://api.spotify.com/v1/audio-analysis/6LsAAHotRLMOHfCsSfYCsz,190800,4
109,5,bad guy,Billie Eilish,43163,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,2019-05-15,-sg-,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
110,1,Ela É do Tipo,MC Kevin o Chris,431535,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP,2x8TNY9KwNvD19gVGs4WOP,2019-05-15,-br-,0.632,0.398,6,-6.615,1,0.373,0.945,0.0,0.228,0.633,90.695,audio_features,spotify:track:2x8TNY9KwNvD19gVGs4WOP,https://api.spotify.com/v1/tracks/2x8TNY9KwNvD19gVGs4WOP,https://api.spotify.com/v1/audio-analysis/2x8TNY9KwNvD19gVGs4WOP,204931,4
111,2,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,399861,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP,6sRLrSetyIwIKhW1eMlUNP,2019-05-15,-br-,0.505,0.721,1,-5.86,1,0.061,0.768,0.0,0.869,0.421,106.248,audio_features,spotify:track:6sRLrSetyIwIKhW1eMlUNP,https://api.spotify.com/v1/tracks/6sRLrSetyIwIKhW1eMlUNP,https://api.spotify.com/v1/audio-analysis/6sRLrSetyIwIKhW1eMlUNP,189059,4
112,3,Lençol Dobrado,João Gustavo e Murilo,396284,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk,5pRGXCDY0eT6R1QicAn7Uk,2019-05-15,-br-,0.707,0.664,2,-5.042,1,0.0382,0.361,0.0,0.331,0.674,124.991,audio_features,spotify:track:5pRGXCDY0eT6R1QicAn7Uk,https://api.spotify.com/v1/tracks/5pRGXCDY0eT6R1QicAn7Uk,https://api.spotify.com/v1/audio-analysis/5pRGXCDY0eT6R1QicAn7Uk,179165,4
113,4,Cem Mil - Ao Vivo,Gusttavo Lima,390536,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ,5eMmT4Ava5BGThju0AD8vQ,2019-05-15,-br-,0.901,0.819,0,-1.874,1,0.051,0.309,0.0,0.701,0.924,129.935,audio_features,spotify:track:5eMmT4Ava5BGThju0AD8vQ,https://api.spotify.com/v1/tracks/5eMmT4Ava5BGThju0AD8vQ,https://api.spotify.com/v1/audio-analysis/5eMmT4Ava5BGThju0AD8vQ,203740,4
114,5,Vingança - Ao Vivo,Luan Santana,311527,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ,7KdcbYcVF8LkQeQcTYOixJ,2019-05-15,-br-,0.608,0.729,1,-7.4,1,0.128,0.151,0.0,0.201,0.431,165.959,audio_features,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,https://api.spotify.com/v1/tracks/7KdcbYcVF8LkQeQcTYOixJ,https://api.spotify.com/v1/audio-analysis/7KdcbYcVF8LkQeQcTYOixJ,181512,4
115,1,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,483599,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo,4E6RdcCWMiHTu7zy1VTNDo,2019-08-15,-br-,0.621,0.743,3,-3.864,1,0.0738,0.281,0.0,0.411,0.581,111.454,audio_features,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,https://api.spotify.com/v1/tracks/4E6RdcCWMiHTu7zy1VTNDo,https://api.spotify.com/v1/audio-analysis/4E6RdcCWMiHTu7zy1VTNDo,154661,4
116,2,Tijolão - Ao Vivo,Jorge & Mateus,476590,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7,6QwFUcPc5nhsqZuhXUYtV7,2019-08-15,-br-,0.637,0.877,4,-3.68,0,0.198,0.469,0.0,0.343,0.691,118.889,audio_features,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,https://api.spotify.com/v1/tracks/6QwFUcPc5nhsqZuhXUYtV7,https://api.spotify.com/v1/audio-analysis/6QwFUcPc5nhsqZuhXUYtV7,175219,4
117,3,Lençol Dobrado,João Gustavo e Murilo,472584,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk,5pRGXCDY0eT6R1QicAn7Uk,2019-08-15,-br-,0.707,0.664,2,-5.042,1,0.0382,0.361,0.0,0.331,0.674,124.991,audio_features,spotify:track:5pRGXCDY0eT6R1QicAn7Uk,https://api.spotify.com/v1/tracks/5pRGXCDY0eT6R1QicAn7Uk,https://api.spotify.com/v1/audio-analysis/5pRGXCDY0eT6R1QicAn7Uk,179165,4
118,4,Sentou e Gostou,MC JottaPê,414638,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr,6V43u5SCjkfMpxMAXRPifr,2019-08-15,-br-,0.702,0.672,7,-3.308,1,0.397,0.261,0.000988,0.0916,0.722,131.453,audio_features,spotify:track:6V43u5SCjkfMpxMAXRPifr,https://api.spotify.com/v1/tracks/6V43u5SCjkfMpxMAXRPifr,https://api.spotify.com/v1/audio-analysis/6V43u5SCjkfMpxMAXRPifr,163253,4
119,5,Hit Contagiante,Felipe Original,401595,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi,5dKesZwp6deuhEeW8F1UEi,2019-08-15,-br-,0.819,0.684,6,-7.169,0,0.119,0.132,0.0,0.0942,0.959,170.187,audio_features,spotify:track:5dKesZwp6deuhEeW8F1UEi,https://api.spotify.com/v1/tracks/5dKesZwp6deuhEeW8F1UEi,https://api.spotify.com/v1/audio-analysis/5dKesZwp6deuhEeW8F1UEi,137125,4
120,1,Circles,Post Malone,1645022,https://open.spotify.com/track/51MMC5DogGZAnHil5HQAXg,51MMC5DogGZAnHil5HQAXg,2019-09-15,-us-,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,spotify:track:51MMC5DogGZAnHil5HQAXg,https://api.spotify.com/v1/tracks/51MMC5DogGZAnHil5HQAXg,https://api.spotify.com/v1/audio-analysis/51MMC5DogGZAnHil5HQAXg,215280,4
121,2,Ransom,Lil Tecca,1314307,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0,6EOKwHETwSkZ9gW2b6ASE0,2019-09-15,-us-,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,audio_features,spotify:track:6EOKwHETwSkZ9gW2b6ASE0,https://api.spotify.com/v1/tracks/6EOKwHETwSkZ9gW2b6ASE0,https://api.spotify.com/v1/audio-analysis/6EOKwHETwSkZ9gW2b6ASE0,131240,4
122,3,Goodbyes (Feat. Young Thug),Post Malone,1207454,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,6vBdBCoOhKHiYDDOcorfNo,2019-09-15,-us-,0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,0.175,150.231,audio_features,spotify:track:6vBdBCoOhKHiYDDOcorfNo,https://api.spotify.com/v1/tracks/6vBdBCoOhKHiYDDOcorfNo,https://api.spotify.com/v1/audio-analysis/6vBdBCoOhKHiYDDOcorfNo,174960,4
123,4,Saint-Tropez,Post Malone,1131739,https://open.spotify.com/track/7C39RtGhnEw7cyf0Pyw7PV,7C39RtGhnEw7cyf0Pyw7PV,2019-09-15,-us-,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,audio_features,spotify:track:7C39RtGhnEw7cyf0Pyw7PV,https://api.spotify.com/v1/tracks/7C39RtGhnEw7cyf0Pyw7PV,https://api.spotify.com/v1/audio-analysis/7C39RtGhnEw7cyf0Pyw7PV,150867,4
124,5,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,1085470,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN,3NkJNL3WqO1Lqc3uNDxvCN,2019-09-15,-us-,0.643,0.721,1,-5.248,1,0.0449,0.00268,6.51e-06,0.0898,0.317,102.914,audio_features,spotify:track:3NkJNL3WqO1Lqc3uNDxvCN,https://api.spotify.com/v1/tracks/3NkJNL3WqO1Lqc3uNDxvCN,https://api.spotify.com/v1/audio-analysis/3NkJNL3WqO1Lqc3uNDxvCN,190107,4
125,1,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,2277582,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,6u7jPi22kF8CTQ3rb9DHE7,2019-04-15,-us-,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,https://api.spotify.com/v1/tracks/6u7jPi22kF8CTQ3rb9DHE7,https://api.spotify.com/v1/audio-analysis/6u7jPi22kF8CTQ3rb9DHE7,157067,4
126,2,bad guy,Billie Eilish,1900285,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,2019-04-15,-us-,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
127,3,Old Town Road,Lil Nas X,1486247,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,53CJANUxooaqGOtdsBTh7O,2019-04-15,-us-,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,audio_features,spotify:track:53CJANUxooaqGOtdsBTh7O,https://api.spotify.com/v1/tracks/53CJANUxooaqGOtdsBTh7O,https://api.spotify.com/v1/audio-analysis/53CJANUxooaqGOtdsBTh7O,113013,4
128,4,Boy With Luv (feat. Halsey),BTS,1164630,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,5KawlOMHjWeUjQtnuRs22c,2019-04-15,-us-,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,229773,4
129,5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1108443,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,3KkXRkHbMCARz0aVfEt68P,2019-04-15,-us-,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4
130,1,Problemi Con Tutti (Giuda),Fedez,478250,https://open.spotify.com/track/6dlFPrQ8AvKFPKJ7ZeyDMT,6dlFPrQ8AvKFPKJ7ZeyDMT,2020-05-15,-it-,0.669,0.851,8,-4.939,0,0.215,0.215,0.0,0.0642,0.645,120.166,audio_features,spotify:track:6dlFPrQ8AvKFPKJ7ZeyDMT,https://api.spotify.com/v1/tracks/6dlFPrQ8AvKFPKJ7ZeyDMT,https://api.spotify.com/v1/audio-analysis/6dlFPrQ8AvKFPKJ7ZeyDMT,134875,4
131,2,Spigoli,Carl Brave,396207,https://open.spotify.com/track/1XQvMjA9IiIx1lAiTHSxQi,1XQvMjA9IiIx1lAiTHSxQi,2020-05-15,-it-,0.718,0.703,0,-5.886,0,0.0537,0.145,0.0,0.104,0.668,132.987,audio_features,spotify:track:1XQvMjA9IiIx1lAiTHSxQi,https://api.spotify.com/v1/tracks/1XQvMjA9IiIx1lAiTHSxQi,https://api.spotify.com/v1/audio-analysis/1XQvMjA9IiIx1lAiTHSxQi,256788,4
132,3,Moonlight Popolare (feat. Massimo Pericolo),Mahmood,381614,https://open.spotify.com/track/2BM0FMNnZCkCMNMqHmKlpJ,2BM0FMNnZCkCMNMqHmKlpJ,2020-05-15,-it-,0.564,0.769,3,-5.422,1,0.034,0.00593,0.000197,0.212,0.285,91.973,audio_features,spotify:track:2BM0FMNnZCkCMNMqHmKlpJ,https://api.spotify.com/v1/tracks/2BM0FMNnZCkCMNMqHmKlpJ,https://api.spotify.com/v1/audio-analysis/2BM0FMNnZCkCMNMqHmKlpJ,215708,4
133,4,GOOBA,6ix9ine,231039,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,4NhDYoQTYCdWHTvlbGVgwo,2020-05-15,-it-,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,0.393,178.462,audio_features,spotify:track:4NhDYoQTYCdWHTvlbGVgwo,https://api.spotify.com/v1/tracks/4NhDYoQTYCdWHTvlbGVgwo,https://api.spotify.com/v1/audio-analysis/4NhDYoQTYCdWHTvlbGVgwo,132303,4
134,5,Good Times,Ghali,219276,https://open.spotify.com/track/3p7xEm9a2jaWCPelAr3upo,3p7xEm9a2jaWCPelAr3upo,2020-05-15,-it-,0.719,0.736,4,-6.32,0,0.0776,0.0315,0.0,0.0988,0.593,109.028,audio_features,spotify:track:3p7xEm9a2jaWCPelAr3upo,https://api.spotify.com/v1/tracks/3p7xEm9a2jaWCPelAr3upo,https://api.spotify.com/v1/audio-analysis/3p7xEm9a2jaWCPelAr3upo,163073,4
135,1,A Un Passo Dalla Luna,Rocco Hunt,551820,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK,3YNcQUeVOpM3SDmwBeGfMK,2020-08-15,-it-,0.755,0.78,10,-5.324,1,0.0429,0.39,0.0,0.34,0.897,121.97,audio_features,spotify:track:3YNcQUeVOpM3SDmwBeGfMK,https://api.spotify.com/v1/tracks/3YNcQUeVOpM3SDmwBeGfMK,https://api.spotify.com/v1/audio-analysis/3YNcQUeVOpM3SDmwBeGfMK,167313,4
136,2,Mediterranea,Irama,434755,https://open.spotify.com/track/47xPl1gvgdx4Z9dNUuloPg,47xPl1gvgdx4Z9dNUuloPg,2020-08-15,-it-,0.711,0.916,11,-4.678,1,0.0587,0.113,0.0,0.188,0.79,130.013,audio_features,spotify:track:47xPl1gvgdx4Z9dNUuloPg,https://api.spotify.com/v1/tracks/47xPl1gvgdx4Z9dNUuloPg,https://api.spotify.com/v1/audio-analysis/47xPl1gvgdx4Z9dNUuloPg,177810,4
137,3,Karaoke,Boomdabash,420704,https://open.spotify.com/track/0gJMzk2ueg8hdcajI4FLaC,0gJMzk2ueg8hdcajI4FLaC,2020-08-15,-it-,0.929,0.625,1,-5.728,1,0.14,0.289,1.2e-06,0.386,0.578,122.03,audio_features,spotify:track:0gJMzk2ueg8hdcajI4FLaC,https://api.spotify.com/v1/tracks/0gJMzk2ueg8hdcajI4FLaC,https://api.spotify.com/v1/audio-analysis/0gJMzk2ueg8hdcajI4FLaC,156493,4
138,4,Paloma (feat. Anitta),Fred De Palma,377050,https://open.spotify.com/track/0HFkCSXRTUHCYJ148PdD0v,0HFkCSXRTUHCYJ148PdD0v,2020-08-15,-it-,0.724,0.799,6,-5.16,1,0.0482,0.00527,0.0,0.0527,0.827,99.991,audio_features,spotify:track:0HFkCSXRTUHCYJ148PdD0v,https://api.spotify.com/v1/tracks/0HFkCSXRTUHCYJ148PdD0v,https://api.spotify.com/v1/audio-analysis/0HFkCSXRTUHCYJ148PdD0v,141063,4
139,5,M' Manc (con Geolier & Sfera Ebbasta),Shablo,371842,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9,0MLu1cFYL4ikdRTdasCQT9,2020-08-15,-it-,0.703,0.704,6,-6.117,0,0.0641,0.048,0.0,0.41,0.725,139.933,audio_features,spotify:track:0MLu1cFYL4ikdRTdasCQT9,https://api.spotify.com/v1/tracks/0MLu1cFYL4ikdRTdasCQT9,https://api.spotify.com/v1/audio-analysis/0MLu1cFYL4ikdRTdasCQT9,180000,4
140,1,Dance Monkey,Tones And I,11798,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,2020-01-15,-za-,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,audio_features,spotify:track:1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/tracks/1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/audio-analysis/1rgnBhdG2JDFTbYkYRZAku,209755,4
141,2,The Box,Roddy Ricch,11541,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I,2020-01-15,-za-,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4
142,3,Life Is Good (feat. Drake),Future,11340,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,5yY9lUy8nbvjM1Uyo1Uqoc,2020-01-15,-za-,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,audio_features,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4
143,4,Circles,Post Malone,8066,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,2020-01-15,-za-,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4
144,5,Yummy,Justin Bieber,7507,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,41L3O37CECZt3N7ziG2z7l,2020-01-15,-za-,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,audio_features,spotify:track:41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/tracks/41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/audio-analysis/41L3O37CECZt3N7ziG2z7l,210427,4
145,1,blun7 a swishland,tha Supreme,1283500,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP,7HwvPmK74MBRDhCIyMXReP,2019-11-15,-it-,0.692,0.792,7,-5.984,1,0.245,0.13,0.0,0.255,0.566,129.883,audio_features,spotify:track:7HwvPmK74MBRDhCIyMXReP,https://api.spotify.com/v1/tracks/7HwvPmK74MBRDhCIyMXReP,https://api.spotify.com/v1/audio-analysis/7HwvPmK74MBRDhCIyMXReP,167760,4
146,2,fuck 3x,tha Supreme,855966,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7,5YxP1CkunbhUQVvctFOHa7,2019-11-15,-it-,0.655,0.814,5,-5.472,0,0.0823,0.0698,0.0,0.107,0.69,180.082,audio_features,spotify:track:5YxP1CkunbhUQVvctFOHa7,https://api.spotify.com/v1/tracks/5YxP1CkunbhUQVvctFOHa7,https://api.spotify.com/v1/audio-analysis/5YxP1CkunbhUQVvctFOHa7,161266,4
147,3,sw1n6o - feat. Salmo,tha Supreme,832538,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO,0I26eEAwEoii0wHuFqwhYO,2019-11-15,-it-,0.569,0.828,0,-5.554,0,0.0857,0.122,7.05e-06,0.785,0.786,169.982,audio_features,spotify:track:0I26eEAwEoii0wHuFqwhYO,https://api.spotify.com/v1/tracks/0I26eEAwEoii0wHuFqwhYO,https://api.spotify.com/v1/audio-analysis/0I26eEAwEoii0wHuFqwhYO,184037,4
148,4,come fa1,tha Supreme,808598,https://open.spotify.com/track/5tlRHNdTy4la5CuTkbYeQE,5tlRHNdTy4la5CuTkbYeQE,2019-11-15,-it-,0.649,0.562,0,-7.194,0,0.0465,0.147,5.77e-05,0.169,0.347,128.039,audio_features,spotify:track:5tlRHNdTy4la5CuTkbYeQE,https://api.spotify.com/v1/tracks/5tlRHNdTy4la5CuTkbYeQE,https://api.spotify.com/v1/audio-analysis/5tlRHNdTy4la5CuTkbYeQE,128775,4
149,5,2ollipop,tha Supreme,741991,https://open.spotify.com/track/5nL0vuUo0oBm26obUe5Ogu,5nL0vuUo0oBm26obUe5Ogu,2019-11-15,-it-,0.768,0.756,7,-5.402,1,0.0988,0.31,0.0,0.0745,0.856,160.049,audio_features,spotify:track:5nL0vuUo0oBm26obUe5Ogu,https://api.spotify.com/v1/tracks/5nL0vuUo0oBm26obUe5Ogu,https://api.spotify.com/v1/audio-analysis/5nL0vuUo0oBm26obUe5Ogu,149306,4
150,1,Liberdade Provisória,Henrique & Juliano,881149,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg,1vG3YuKRYqPwTmNmYgqkpg,2020-01-15,-br-,0.668,0.684,1,-5.937,1,0.0527,0.627,0.0,0.923,0.7,108.138,audio_features,spotify:track:1vG3YuKRYqPwTmNmYgqkpg,https://api.spotify.com/v1/tracks/1vG3YuKRYqPwTmNmYgqkpg,https://api.spotify.com/v1/audio-analysis/1vG3YuKRYqPwTmNmYgqkpg,187986,4
151,2,SENTADÃO,PEDRO SAMPAIO,667182,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,4lKuzrdZrJuCAedbIslF3A,2020-01-15,-br-,0.68,0.869,6,-1.94,1,0.0589,0.178,0.0,0.223,0.924,173.997,audio_features,spotify:track:4lKuzrdZrJuCAedbIslF3A,https://api.spotify.com/v1/tracks/4lKuzrdZrJuCAedbIslF3A,https://api.spotify.com/v1/audio-analysis/4lKuzrdZrJuCAedbIslF3A,143448,4
152,3,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,606060,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,3tv697PZNnaQN0Mn2zGhS5,2020-01-15,-br-,0.794,0.937,8,-2.44,0,0.0336,0.366,4.15e-06,0.962,0.826,134.012,audio_features,spotify:track:3tv697PZNnaQN0Mn2zGhS5,https://api.spotify.com/v1/tracks/3tv697PZNnaQN0Mn2zGhS5,https://api.spotify.com/v1/audio-analysis/3tv697PZNnaQN0Mn2zGhS5,237517,4
153,4,Combatchy (feat. MC Rebecca),Anitta,599482,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,2bPtwnrpFNEe8N7Q85kLHw,2020-01-15,-br-,0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,audio_features,spotify:track:2bPtwnrpFNEe8N7Q85kLHw,https://api.spotify.com/v1/tracks/2bPtwnrpFNEe8N7Q85kLHw,https://api.spotify.com/v1/audio-analysis/2bPtwnrpFNEe8N7Q85kLHw,157600,4
154,5,Dance Monkey,Tones And I,540750,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,2020-01-15,-br-,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,audio_features,spotify:track:1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/tracks/1rgnBhdG2JDFTbYkYRZAku,https://api.spotify.com/v1/audio-analysis/1rgnBhdG2JDFTbYkYRZAku,209755,4
155,1,How You Like That,BLACKPINK,66697,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,3vAn0qZzdyuHamcrpkfiX3,2020-07-15,-sg-,0.828,0.782,11,-4.014,1,0.0918,0.0694,3.41e-05,0.0544,0.351,130.013,audio_features,spotify:track:3vAn0qZzdyuHamcrpkfiX3,https://api.spotify.com/v1/tracks/3vAn0qZzdyuHamcrpkfiX3,https://api.spotify.com/v1/audio-analysis/3vAn0qZzdyuHamcrpkfiX3,181264,4
156,2,Savage Love (Laxed - Siren Beat),Jawsh 685,35399,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,1xQ6trAsedVPCdbtDAmk0c,2020-07-15,-sg-,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.761,150.076,audio_features,spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375,4
157,3,Stuck with U (with Justin Bieber),Ariana Grande,30831,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,4HBZA5flZLE435QTztThqH,2020-07-15,-sg-,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,audio_features,spotify:track:4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH,228482,3
158,4,Be Kind (with Halsey),Marshmello,27702,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,3Z8FwOEN59mRMxDCtb8N0A,2020-07-15,-sg-,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,0.452,93.995,audio_features,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A,172762,4
159,5,Someone You Loved,Lewis Capaldi,24623,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,2020-07-15,-sg-,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4
160,1,Señorita,Shawn Mendes,8542,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6v3KW9xbzN5yKLt9YKDYA2,2019-08-15,-za-,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,audio_features,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4
161,2,Beautiful People (feat. Khalid),Ed Sheeran,7524,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,70eFcWOvlMObDhURTqT4Fv,2019-08-15,-za-,0.64,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,0.546,92.979,audio_features,spotify:track:70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,197867,4
